usage_id,date,equipment_id,rental_id,site_id,operator_id,engine_hours,idle_hours,fuel_consumed_liters,utilization_percentage,is_anomaly,anomaly_type
U_0085138,2025-09-13,EQ_00095,R_006860,SITE_012,OP_0218,4.65,5.32,53.7,38.76,No,None
U_0085139,2025-09-14,EQ_00095,R_006860,SITE_012,OP_0218,6.07,2.7,62.4,50.6,No,None
U_0085140,2025-09-15,EQ_00095,R_006860,SITE_012,OP_0218,7.63,2.77,95.77,63.62,No,None
U_0085141,2025-09-16,EQ_00095,R_006860,SITE_012,OP_0218,9.95,4.72,126.89,82.93,No,None
U_0085142,2025-09-17,EQ_00095,R_006860,SITE_012,OP_0218,8.1,2.39,88.91,67.49,No,None
U_0085143,2025-09-18,EQ_00095,R_006860,SITE_012,OP_0218,6.42,1.08,91.97,53.53,No,None
U_0085144,2025-09-19,EQ_00095,R_006860,SITE_012,OP_0218,10.37,0.0,133.61,86.4,No,None
U_0085145,2025-09-20,EQ_00095,R_006860,SITE_012,OP_0218,4.27,4.39,44.43,35.55,No,None
U_0085146,2025-09-21,EQ_00095,R_006860,SITE_012,OP_0218,4.28,7.37,51.24,35.69,No,None
U_0085147,2025-09-22,EQ_00095,R_006860,SITE_012,OP_0218,6.25,3.26,69.81,52.1,No,None
U_0085148,2026-02-20,EQ_00720,R_006861,SITE_002,OP_0021,9.41,6.16,146.61,78.45,No,None
U_0085149,2026-02-21,EQ_00720,R_006861,SITE_002,OP_0021,4.31,10.42,73.81,35.89,No,None
U_0085150,2026-02-22,EQ_00720,R_006861,SITE_002,OP_0021,6.59,3.39,99.04,54.89,No,None
U_0085151,2026-02-23,EQ_00720,R_006861,SITE_002,OP_0021,5.4,2.09,83.23,45.03,No,None
U_0085152,2026-02-24,EQ_00720,R_006861,SITE_002,OP_0021,7.9,4.86,112.24,65.8,No,None
U_0085153,2026-02-25,EQ_00720,R_006861,SITE_002,OP_0021,8.31,3.93,118.43,69.23,No,None
U_0085154,2026-02-26,EQ_00720,R_006861,SITE_002,OP_0021,7.71,3.34,123.01,64.26,No,None
U_0085155,2026-02-27,EQ_00720,R_006861,SITE_002,OP_0021,9.39,2.53,178.26,78.25,No,None
U_0085156,2026-02-28,EQ_00720,R_006861,SITE_002,OP_0021,7.92,2.4,119.22,65.99,No,None
U_0085157,2026-03-01,EQ_00720,R_006861,SITE_002,OP_0021,2.63,3.81,44.16,21.92,No,None
U_0085158,2026-03-02,EQ_00720,R_006861,SITE_002,OP_0021,6.68,1.42,128.41,55.66,No,None
U_0085159,2026-03-03,EQ_00720,R_006861,SITE_002,OP_0021,4.42,1.75,68.55,36.85,No,None
U_0085160,2024-08-09,EQ_00533,R_006862,SITE_008,OP_0268,6.42,3.54,190.68,53.48,No,None
U_0085161,2024-08-10,EQ_00533,R_006862,SITE_008,OP_0268,9.41,4.25,284.39,78.39,No,None
U_0085162,2024-08-11,EQ_00533,R_006862,SITE_008,OP_0268,10.46,1.5,348.57,87.14,No,None
U_0085163,2024-08-12,EQ_00533,R_006862,SITE_008,OP_0268,9.83,1.4,293.39,81.92,No,None
U_0085164,2024-08-13,EQ_00533,R_006862,SITE_008,OP_0268,7.89,2.31,188.43,65.74,No,None
U_0085165,2024-08-14,EQ_00533,R_006862,SITE_008,OP_0268,4.95,5.51,126.27,41.23,No,None
U_0085166,2024-08-15,EQ_00533,R_006862,SITE_008,OP_0268,5.98,4.64,179.0,49.86,No,None
U_0085167,2024-08-16,EQ_00533,R_006862,SITE_008,OP_0268,8.37,4.74,244.29,69.75,No,None
U_0085168,2024-08-17,EQ_00533,R_006862,SITE_008,OP_0268,5.91,1.31,185.93,49.26,No,None
U_0085169,2024-08-18,EQ_00533,R_006862,SITE_008,OP_0268,2.95,4.87,71.42,24.56,No,None
U_0085170,2024-08-19,EQ_00533,R_006862,SITE_008,OP_0268,8.05,0.0,178.48,67.12,No,None
U_0085171,2024-08-20,EQ_00533,R_006862,SITE_008,OP_0268,0.37,2.82,12.22,3.12,No,None
U_0085172,2024-08-21,EQ_00533,R_006862,SITE_008,OP_0268,5.6,1.37,153.91,46.63,No,None
U_0085173,2024-08-22,EQ_00533,R_006862,SITE_008,OP_0268,9.62,3.62,281.07,80.13,No,None
U_0085174,2024-04-04,EQ_00506,R_006863,SITE_018,OP_0036,11.82,5.27,222.56,98.52,No,None
U_0085175,2024-04-05,EQ_00506,R_006863,SITE_018,OP_0036,5.35,2.24,99.36,44.56,Yes,Unexpected Operator
U_0085176,2024-04-06,EQ_00506,R_006863,SITE_018,OP_0036,8.41,1.18,144.39,70.1,No,None
U_0085177,2024-04-07,EQ_00506,R_006863,SITE_018,OP_0036,8.71,3.21,130.12,72.58,No,None
U_0085178,2024-04-08,EQ_00506,R_006863,SITE_018,OP_0036,6.82,2.03,118.78,56.83,No,None
U_0085179,2024-04-09,EQ_00506,R_006863,SITE_018,OP_0036,4.63,2.85,79.61,38.59,No,None
U_0085180,2024-04-10,EQ_00506,R_006863,SITE_018,OP_0036,5.63,2.16,61.28,46.88,No,None
U_0085181,2024-04-11,EQ_00506,R_006863,SITE_018,OP_0036,9.8,5.5,174.82,81.68,No,None
U_0085182,2024-04-12,EQ_00506,R_006863,SITE_018,OP_0036,9.47,3.79,206.62,78.91,No,None
U_0085183,2024-04-13,EQ_00506,R_006863,SITE_018,OP_0036,7.51,4.63,99.19,62.58,No,None
U_0085184,2024-04-14,EQ_00506,R_006863,SITE_018,OP_0036,4.77,1.8,78.46,39.74,No,None
U_0085185,2024-04-15,EQ_00506,R_006863,SITE_018,OP_0036,7.91,4.73,143.51,65.92,No,None
U_0085186,2024-04-16,EQ_00506,R_006863,SITE_018,OP_0036,6.17,1.52,119.13,51.44,No,None
U_0085187,2024-04-17,EQ_00506,R_006863,SITE_018,OP_0036,6.98,6.64,104.98,58.15,No,None
U_0085188,2026-05-18,EQ_00301,R_006864,SITE_021,OP_0303,5.61,3.51,154.57,46.75,No,None
U_0085189,2026-05-19,EQ_00301,R_006864,SITE_021,OP_0303,4.8,5.5,138.89,39.97,No,None
U_0085190,2026-05-20,EQ_00301,R_006864,SITE_021,OP_0303,2.13,4.7,67.93,17.74,No,None
U_0085191,2026-05-21,EQ_00301,R_006864,SITE_021,OP_0303,8.72,1.85,272.0,72.69,No,None
U_0085192,2026-05-22,EQ_00301,R_006864,SITE_021,OP_0303,5.05,1.96,139.89,42.11,No,None
U_0085193,2026-05-23,EQ_00301,R_006864,SITE_021,OP_0303,9.08,0.0,247.02,75.69,No,None
U_0085194,2026-05-24,EQ_00301,R_006864,SITE_021,OP_0303,8.99,1.26,283.18,74.93,No,None
U_0085195,2026-05-25,EQ_00301,R_006864,SITE_021,OP_0303,8.17,2.34,237.73,68.06,No,None
U_0085196,2026-05-26,EQ_00301,R_006864,SITE_021,OP_0303,6.41,5.5,112.13,53.45,No,None
U_0085197,2026-05-27,EQ_00301,R_006864,SITE_021,OP_0303,6.05,3.13,197.18,50.38,No,None
U_0085198,2026-05-28,EQ_00301,R_006864,SITE_021,OP_0303,7.39,2.15,204.91,61.62,No,None
U_0085199,2026-05-29,EQ_00301,R_006864,SITE_021,OP_0303,5.57,4.65,168.39,46.41,No,None
U_0085200,2026-05-30,EQ_00301,R_006864,SITE_021,OP_0303,4.43,0.96,115.51,36.92,No,None
U_0085201,2026-05-31,EQ_00301,R_006864,SITE_021,OP_0303,9.42,2.75,321.61,78.46,No,None
U_0085202,2024-02-06,EQ_00233,R_006865,SITE_015,OP_0230,5.43,4.88,171.13,45.21,No,None
U_0085203,2024-02-07,EQ_00233,R_006865,SITE_015,OP_0230,8.89,3.48,225.64,74.08,No,None
U_0085204,2024-02-08,EQ_00233,R_006865,SITE_015,OP_0230,6.46,2.74,181.17,53.86,No,None
U_0085205,2024-02-09,EQ_00233,R_006865,SITE_015,OP_0230,7.78,2.58,233.37,64.85,No,None
U_0085206,2024-02-10,EQ_00233,R_006865,SITE_015,OP_0230,10.1,4.66,286.39,84.17,No,None
U_0085207,2024-02-11,EQ_00233,R_006865,SITE_015,OP_0230,6.29,3.62,167.42,52.39,No,None
U_0085208,2024-02-12,EQ_00233,R_006865,SITE_015,OP_0230,7.61,0.87,165.96,63.4,No,None
U_0085209,2024-02-13,EQ_00233,R_006865,SITE_015,OP_0230,5.75,3.35,115.53,47.94,No,None
U_0085210,2024-02-14,EQ_00233,R_006865,SITE_015,OP_0230,5.5,3.68,180.11,45.83,No,None
U_0085211,2024-02-15,EQ_00233,R_006865,SITE_015,OP_0230,3.28,2.64,94.53,27.31,No,None
U_0085212,2024-02-16,EQ_00233,R_006865,SITE_015,OP_0230,6.72,0.0,166.5,55.99,No,None
U_0085213,2024-02-17,EQ_00233,R_006865,SITE_015,OP_0230,8.03,1.4,243.4,66.93,No,None
U_0085214,2024-02-18,EQ_00233,R_006865,SITE_015,OP_0230,8.05,2.38,204.55,67.04,No,None
U_0085215,2024-02-19,EQ_00233,R_006865,SITE_015,OP_0230,7.07,3.46,223.61,58.88,No,None
U_0085216,2024-08-21,EQ_00075,R_006866,SITE_015,OP_0087,7.53,4.02,139.34,62.77,No,None
U_0085217,2024-08-22,EQ_00075,R_006866,SITE_015,OP_0087,9.62,4.87,197.58,80.19,No,None
U_0085218,2024-08-23,EQ_00075,R_006866,SITE_015,OP_0087,8.47,5.95,170.33,70.58,No,None
U_0085219,2024-08-24,EQ_00075,R_006866,SITE_015,OP_0087,9.46,5.84,165.14,78.87,No,None
U_0085220,2024-08-25,EQ_00075,R_006866,SITE_015,OP_0087,7.44,2.72,135.5,61.96,No,None
U_0085221,2024-08-26,EQ_00075,R_006866,SITE_015,OP_0087,6.1,7.61,104.2,50.81,No,None
U_0085222,2024-08-27,EQ_00075,R_006866,SITE_015,OP_0087,7.22,4.96,130.83,60.13,No,None
U_0085223,2024-08-28,EQ_00075,R_006866,SITE_015,OP_0087,6.92,2.8,122.26,57.66,No,None
U_0085224,2024-08-29,EQ_00075,R_006866,SITE_015,OP_0087,5.57,1.61,104.54,46.44,No,None
U_0085225,2024-08-30,EQ_00075,R_006866,SITE_015,OP_0087,6.82,5.71,139.0,56.82,No,None
U_0085226,2024-08-31,EQ_00075,R_006866,SITE_015,OP_0087,6.48,3.29,92.32,54.01,No,None
U_0085227,2024-09-01,EQ_00075,R_006866,SITE_015,OP_0087,7.68,4.29,147.08,63.99,No,None
U_0085228,2024-09-02,EQ_00075,R_006866,SITE_015,OP_0087,5.65,6.0,103.37,47.04,No,None
U_0085229,2024-09-03,EQ_00075,R_006866,SITE_015,OP_0087,5.93,6.41,114.34,49.4,No,None
U_0085230,2025-01-09,EQ_00330,R_006867,SITE_025,OP_0349,9.04,0.9,259.88,75.33,No,None
U_0085231,2025-01-10,EQ_00330,R_006867,SITE_025,OP_0349,3.54,1.99,94.54,29.51,No,None
U_0085232,2025-01-11,EQ_00330,R_006867,SITE_025,OP_0349,9.23,5.13,290.43,76.89,No,None
U_0085233,2025-01-12,EQ_00330,R_006867,SITE_025,OP_0349,5.67,4.0,198.1,47.26,No,None
U_0085234,2025-01-13,EQ_00330,R_006867,SITE_025,OP_0349,8.38,1.16,260.78,69.85,No,None
U_0085235,2025-01-14,EQ_00330,R_006867,SITE_025,OP_0349,7.85,4.34,181.62,65.44,No,None
U_0085236,2025-01-15,EQ_00330,R_006867,SITE_025,OP_0349,9.21,3.66,297.45,76.74,No,None
U_0085237,2025-01-16,EQ_00330,R_006867,SITE_025,OP_0349,8.15,1.61,210.17,67.9,No,None
U_0085238,2025-01-17,EQ_00330,R_006867,SITE_025,OP_0349,2.62,0.29,58.27,21.81,No,None
U_0085239,2024-12-15,EQ_00162,R_006868,SITE_010,OP_0184,1.34,0.14,27.59,11.17,No,None
U_0085240,2024-12-16,EQ_00162,R_006868,SITE_010,OP_0184,5.25,2.8,82.91,43.78,No,None
U_0085241,2024-12-17,EQ_00162,R_006868,SITE_010,OP_0184,4.89,0.0,74.01,40.77,No,None
U_0085242,2024-12-18,EQ_00162,R_006868,SITE_010,OP_0184,8.09,2.43,165.96,67.45,No,None
U_0085243,2024-12-19,EQ_00162,R_006868,SITE_010,OP_0184,7.44,2.19,147.07,61.97,No,None
U_0085244,2024-12-20,EQ_00162,R_006868,SITE_010,OP_0184,6.61,4.72,110.9,55.05,No,None
U_0085245,2024-12-21,EQ_00162,R_006868,SITE_010,OP_0184,7.92,0.77,136.6,66.01,No,None
U_0085246,2024-12-22,EQ_00162,R_006868,SITE_010,OP_0184,6.57,1.38,104.71,54.74,No,None
U_0085247,2024-12-23,EQ_00162,R_006868,SITE_010,OP_0184,8.5,2.94,165.3,70.86,No,None
U_0085248,2024-12-24,EQ_00162,R_006868,SITE_010,OP_0184,7.06,2.07,95.0,58.83,No,None
U_0085249,2024-12-25,EQ_00162,R_006868,SITE_010,OP_0184,9.6,3.68,178.95,80.03,No,None
U_0085250,2024-12-26,EQ_00162,R_006868,SITE_010,OP_0184,6.44,4.22,129.44,53.66,No,None
U_0085251,2024-12-27,EQ_00162,R_006868,SITE_010,OP_0184,10.3,4.33,195.76,85.87,No,None
U_0085252,2024-12-28,EQ_00162,R_006868,SITE_010,OP_0184,6.62,5.79,96.85,55.13,No,None
U_0085253,2025-10-13,EQ_00525,R_006869,SITE_014,OP_0018,9.21,3.87,280.56,76.77,No,None
U_0085254,2025-10-14,EQ_00525,R_006869,SITE_014,OP_0018,5.92,2.06,155.92,49.36,No,None
U_0085255,2025-10-15,EQ_00525,R_006869,SITE_014,OP_0018,2.39,0.45,67.16,19.88,No,None
U_0085256,2025-10-16,EQ_00525,R_006869,SITE_014,OP_0018,8.86,4.76,217.9,73.87,Yes,Unexpected Operator
U_0085257,2025-10-17,EQ_00525,R_006869,SITE_014,OP_0018,6.67,3.99,194.8,55.6,No,None
U_0085258,2025-10-18,EQ_00525,R_006869,SITE_014,OP_0018,3.26,5.2,98.81,27.15,No,None
U_0085259,2025-10-19,EQ_00525,R_006869,SITE_014,OP_0018,3.25,2.14,81.7,27.06,No,None
U_0085260,2025-10-20,EQ_00525,R_006869,SITE_014,OP_0018,6.96,6.79,189.57,57.98,No,None
U_0085261,2025-10-21,EQ_00525,R_006869,SITE_014,OP_0018,6.63,1.78,190.13,55.29,No,None
U_0085262,2025-10-22,EQ_00525,R_006869,SITE_014,OP_0018,5.48,1.68,151.38,45.71,No,None
U_0085263,2025-10-23,EQ_00525,R_006869,SITE_014,OP_0018,7.06,2.65,222.31,58.87,No,None
U_0085264,2025-10-24,EQ_00525,R_006869,SITE_014,OP_0018,3.09,1.36,95.04,25.76,No,None
U_0085265,2025-10-25,EQ_00525,R_006869,SITE_014,OP_0018,11.21,3.97,263.48,93.39,No,None
U_0085266,2025-10-26,EQ_00525,R_006869,SITE_014,OP_0018,1.39,3.52,33.89,11.61,No,None
U_0085267,2024-11-28,EQ_00330,R_006870,SITE_009,OP_0264,3.81,0.79,101.89,31.72,No,None
U_0085268,2024-11-29,EQ_00330,R_006870,SITE_009,OP_0264,8.43,1.64,271.91,70.28,No,None
U_0085269,2024-11-30,EQ_00330,R_006870,SITE_009,OP_0264,7.36,2.06,198.07,61.37,No,None
U_0085270,2024-12-01,EQ_00330,R_006870,SITE_009,OP_0264,10.32,1.98,308.93,85.96,No,None
U_0085271,2024-12-02,EQ_00330,R_006870,SITE_009,OP_0264,8.8,1.96,220.73,73.3,No,None
U_0085272,2024-12-03,EQ_00330,R_006870,SITE_009,OP_0264,6.16,0.0,187.46,51.37,No,None
U_0085273,2024-12-04,EQ_00330,R_006870,SITE_009,OP_0264,6.4,4.33,200.45,53.3,No,None
U_0085274,2024-12-05,EQ_00330,R_006870,SITE_009,OP_0264,4.62,0.59,123.59,38.53,No,None
U_0085275,2024-12-06,EQ_00330,R_006870,SITE_009,OP_0264,3.22,3.3,93.22,26.81,No,None
U_0085276,2024-12-07,EQ_00330,R_006870,SITE_009,OP_0264,5.81,5.31,153.78,48.45,No,None
U_0085277,2024-12-08,EQ_00330,R_006870,SITE_009,OP_0264,8.21,0.23,254.1,68.44,No,None
U_0085278,2024-12-09,EQ_00330,R_006870,SITE_009,OP_0264,5.19,4.01,145.03,43.22,No,None
U_0085279,2024-12-10,EQ_00330,R_006870,SITE_009,OP_0264,5.19,5.32,130.55,43.23,No,None
U_0085280,2024-12-11,EQ_00330,R_006870,SITE_009,OP_0264,7.87,4.39,232.08,65.58,No,None
U_0085281,2024-03-30,EQ_00058,R_006871,SITE_025,OP_0152,6.62,0.36,42.08,55.18,No,None
U_0085282,2024-03-31,EQ_00058,R_006871,SITE_025,OP_0152,7.95,5.48,56.98,66.24,No,None
U_0085283,2024-04-01,EQ_00058,R_006871,SITE_025,OP_0152,5.42,1.38,34.1,45.18,No,None
U_0085284,2024-04-02,EQ_00058,R_006871,SITE_025,OP_0152,8.85,1.14,75.8,73.75,No,None
U_0085285,2024-04-03,EQ_00058,R_006871,SITE_025,OP_0152,4.75,5.89,36.54,39.54,No,None
U_0085286,2024-04-04,EQ_00058,R_006871,SITE_025,OP_0152,5.87,3.15,34.62,48.88,No,None
U_0085287,2024-04-05,EQ_00058,R_006871,SITE_025,OP_0152,5.42,1.6,34.08,45.16,No,None
U_0085288,2024-04-06,EQ_00058,R_006871,SITE_025,OP_0152,4.81,4.8,33.15,40.1,No,None
U_0085289,2024-04-07,EQ_00058,R_006871,SITE_025,OP_0152,7.01,3.97,47.22,58.4,No,None
U_0085290,2024-04-08,EQ_00058,R_006871,SITE_025,OP_0152,9.45,3.01,62.81,78.76,No,None
U_0085291,2024-04-09,EQ_00058,R_006871,SITE_025,OP_0152,5.32,3.11,38.3,44.33,No,None
U_0085292,2024-04-10,EQ_00058,R_006871,SITE_025,OP_0152,9.62,1.75,75.82,80.17,No,None
U_0085293,2024-04-11,EQ_00058,R_006871,SITE_025,OP_0152,4.89,4.17,33.11,40.76,No,None
U_0085294,2024-04-12,EQ_00058,R_006871,SITE_025,OP_0152,9.1,0.0,58.07,75.81,No,None
U_0085295,2026-07-26,EQ_00717,R_006872,SITE_008,OP_0039,11.32,3.99,154.98,94.33,No,None
U_0085296,2026-07-27,EQ_00717,R_006872,SITE_008,OP_0039,7.53,3.66,93.38,62.78,No,None
U_0085297,2026-07-28,EQ_00717,R_006872,SITE_008,OP_0039,6.24,3.08,70.51,52.0,No,None
U_0085298,2026-07-29,EQ_00717,R_006872,SITE_008,OP_0039,6.03,3.49,67.11,50.29,Yes,Unexpected Operator
U_0085299,2026-07-30,EQ_00717,R_006872,SITE_008,OP_0039,7.77,2.97,84.29,64.77,No,None
U_0085300,2026-07-31,EQ_00717,R_006872,SITE_008,OP_0039,6.72,1.36,76.74,55.98,No,None
U_0085301,2026-08-01,EQ_00717,R_006872,SITE_008,OP_0039,9.72,5.06,129.69,80.97,No,None
U_0085302,2026-08-02,EQ_00717,R_006872,SITE_008,OP_0039,6.13,2.57,73.87,51.08,No,None
U_0085303,2026-08-03,EQ_00717,R_006872,SITE_008,OP_0039,10.53,4.22,126.14,87.72,No,None
U_0085304,2026-08-04,EQ_00717,R_006872,SITE_008,OP_0039,2.98,2.75,36.38,24.83,No,None
U_0085305,2026-08-05,EQ_00717,R_006872,SITE_008,OP_0039,7.84,7.15,110.15,65.3,No,None
U_0085306,2026-08-06,EQ_00717,R_006872,SITE_008,OP_0039,9.5,6.21,132.55,79.17,No,None
U_0085307,2026-08-07,EQ_00717,R_006872,SITE_008,OP_0039,4.46,2.63,61.84,37.13,No,None
U_0085308,2026-08-08,EQ_00717,R_006872,SITE_008,OP_0039,10.69,2.01,106.8,89.1,No,None
U_0085309,2025-11-19,EQ_00551,R_006873,SITE_002,OP_0346,2.28,4.68,42.05,18.99,No,None
U_0085310,2025-11-20,EQ_00551,R_006873,SITE_002,OP_0346,7.59,2.48,146.66,63.24,No,None
U_0085311,2025-11-21,EQ_00551,R_006873,SITE_002,OP_0346,5.04,5.72,104.99,42.03,No,None
U_0085312,2025-11-22,EQ_00551,R_006873,SITE_002,OP_0346,4.96,4.0,104.9,41.36,No,None
U_0085313,2025-11-23,EQ_00551,R_006873,SITE_002,OP_0346,6.94,2.01,125.56,57.83,No,None
U_0085314,2025-11-24,EQ_00551,R_006873,SITE_002,OP_0346,6.4,4.27,125.23,53.29,No,None
U_0085315,2025-11-25,EQ_00551,R_006873,SITE_002,OP_0346,1.65,4.09,30.91,13.72,No,None
U_0085316,2025-11-26,EQ_00551,R_006873,SITE_002,OP_0346,4.14,0.63,77.53,34.48,No,None
U_0085317,2025-11-27,EQ_00551,R_006873,SITE_002,OP_0346,8.22,2.87,132.76,68.49,No,None
U_0085318,2025-11-28,EQ_00551,R_006873,SITE_002,OP_0346,5.35,2.23,82.99,44.6,No,None
U_0085319,2025-11-29,EQ_00551,R_006873,SITE_002,OP_0346,10.72,2.11,204.31,89.3,No,None
U_0085320,2025-11-30,EQ_00551,R_006873,SITE_002,OP_0346,8.35,2.58,149.74,69.54,No,None
U_0085321,2025-12-01,EQ_00551,R_006873,SITE_002,OP_0346,8.35,4.06,156.27,69.57,No,None
U_0085322,2025-12-02,EQ_00551,R_006873,SITE_002,OP_0346,4.41,4.5,83.79,36.76,No,None
U_0085323,2024-01-06,EQ_00454,R_006874,SITE_025,OP_0145,7.35,0.63,88.8,61.22,No,None
U_0085324,2024-01-07,EQ_00454,R_006874,SITE_025,OP_0145,7.59,3.02,98.93,63.25,No,None
U_0085325,2024-01-08,EQ_00454,R_006874,SITE_025,OP_0145,5.42,4.03,63.5,45.18,No,None
U_0085326,2024-01-09,EQ_00454,R_006874,SITE_025,OP_0145,7.9,5.0,102.89,65.82,No,None
U_0085327,2024-01-10,EQ_00454,R_006874,SITE_025,OP_0145,6.29,1.28,68.29,52.46,No,None
U_0085328,2024-01-11,EQ_00454,R_006874,SITE_025,OP_0145,5.86,5.58,86.83,48.85,No,None
U_0085329,2024-01-12,EQ_00454,R_006874,SITE_025,OP_0145,6.05,4.04,69.04,50.39,No,None
U_0085330,2024-01-13,EQ_00454,R_006874,SITE_025,OP_0145,8.3,1.96,81.9,69.13,No,None
U_0085331,2024-01-14,EQ_00454,R_006874,SITE_025,OP_0145,7.69,1.54,82.66,64.12,No,None
U_0085332,2024-01-15,EQ_00454,R_006874,SITE_025,OP_0145,5.56,1.75,67.59,46.36,No,None
U_0085333,2024-01-16,EQ_00454,R_006874,SITE_025,OP_0145,4.87,7.04,67.29,40.55,No,None
U_0085334,2024-01-17,EQ_00454,R_006874,SITE_025,OP_0145,6.8,0.0,71.5,56.68,No,None
U_0085335,2024-01-18,EQ_00454,R_006874,SITE_025,OP_0145,8.63,3.94,93.22,71.92,No,None
U_0085336,2024-01-19,EQ_00454,R_006874,SITE_025,OP_0145,8.47,1.95,114.49,70.56,No,None
U_0085337,2024-03-01,EQ_00051,R_006875,SITE_012,OP_0169,7.17,3.71,168.63,59.78,No,None
U_0085338,2024-03-02,EQ_00051,R_006875,SITE_012,OP_0169,2.94,4.48,55.31,24.46,No,None
U_0085339,2024-03-03,EQ_00051,R_006875,SITE_012,OP_0169,7.6,2.36,149.4,63.32,No,None
U_0085340,2024-03-04,EQ_00051,R_006875,SITE_012,OP_0169,7.96,2.79,155.4,66.32,No,None
U_0085341,2024-03-05,EQ_00051,R_006875,SITE_012,OP_0169,5.22,5.66,104.39,43.53,No,None
U_0085342,2024-03-06,EQ_00051,R_006875,SITE_012,OP_0169,3.16,4.08,61.45,26.35,No,None
U_0085343,2024-03-07,EQ_00051,R_006875,SITE_012,OP_0169,5.08,5.51,105.41,42.34,No,None
U_0085344,2024-03-08,EQ_00051,R_006875,SITE_012,OP_0169,7.38,1.35,115.88,61.47,No,None
U_0085345,2024-03-09,EQ_00051,R_006875,SITE_012,OP_0169,7.59,1.57,173.35,63.25,Yes,Unexpected Operator
U_0085346,2024-03-10,EQ_00051,R_006875,SITE_012,OP_0169,9.45,1.1,183.33,78.76,No,None
U_0085347,2024-03-11,EQ_00051,R_006875,SITE_012,OP_0169,4.15,2.35,83.29,34.62,No,None
U_0085348,2024-03-12,EQ_00051,R_006875,SITE_012,OP_0169,4.37,3.24,99.23,36.45,No,None
U_0085349,2024-03-13,EQ_00051,R_006875,SITE_012,OP_0169,7.5,4.12,156.12,62.52,No,None
U_0085350,2024-03-14,EQ_00051,R_006875,SITE_012,OP_0169,8.47,2.42,156.88,70.62,No,None
U_0085351,2025-08-06,EQ_00621,R_006876,SITE_018,OP_0151,6.69,0.0,111.68,55.79,No,None
U_0085352,2025-08-07,EQ_00621,R_006876,SITE_018,OP_0151,5.29,0.0,113.63,44.09,No,None
U_0085353,2025-08-08,EQ_00621,R_006876,SITE_018,OP_0151,10.21,4.08,156.55,85.09,No,None
U_0085354,2025-08-09,EQ_00621,R_006876,SITE_018,OP_0151,10.36,6.69,167.66,86.33,No,None
U_0085355,2025-08-10,EQ_00621,R_006876,SITE_018,OP_0151,4.41,0.02,80.74,36.77,No,None
U_0085356,2025-08-11,EQ_00621,R_006876,SITE_018,OP_0151,2.69,2.54,47.34,22.38,No,None
U_0085357,2025-08-12,EQ_00621,R_006876,SITE_018,OP_0151,6.69,1.14,118.17,55.72,No,None
U_0085358,2025-08-13,EQ_00621,R_006876,SITE_018,OP_0151,7.58,3.52,131.78,63.19,No,None
U_0085359,2025-08-14,EQ_00621,R_006876,SITE_018,OP_0151,6.25,0.71,133.96,52.09,No,None
U_0085360,2026-01-19,EQ_00293,R_006877,SITE_014,OP_0081,7.82,3.74,137.61,65.15,No,None
U_0085361,2026-01-20,EQ_00293,R_006877,SITE_014,OP_0081,5.02,2.58,85.06,41.8,No,None
U_0085362,2026-01-21,EQ_00293,R_006877,SITE_014,OP_0081,7.17,3.7,115.57,59.73,No,None
U_0085363,2026-01-22,EQ_00293,R_006877,SITE_014,OP_0081,2.39,1.15,38.78,19.95,No,None
U_0085364,2026-01-23,EQ_00293,R_006877,SITE_014,OP_0081,7.76,3.71,111.23,64.66,No,None
U_0085365,2026-01-24,EQ_00293,R_006877,SITE_014,OP_0081,3.92,3.91,80.04,32.64,No,None
U_0085366,2026-01-25,EQ_00293,R_006877,SITE_014,OP_0081,6.03,5.52,106.8,50.25,No,None
U_0085367,2026-01-26,EQ_00293,R_006877,SITE_014,OP_0081,4.48,1.85,80.97,37.3,No,None
U_0085368,2026-01-27,EQ_00293,R_006877,SITE_014,OP_0081,6.78,3.8,148.15,56.5,No,None
U_0085369,2026-01-28,EQ_00293,R_006877,SITE_014,OP_0081,6.51,7.34,123.82,54.22,No,None
U_0085370,2026-01-29,EQ_00293,R_006877,SITE_014,OP_0081,7.63,3.77,136.88,63.6,No,None
U_0085371,2026-01-30,EQ_00293,R_006877,SITE_014,OP_0081,8.81,5.14,127.91,73.42,No,None
U_0085372,2026-01-31,EQ_00293,R_006877,SITE_014,OP_0081,5.35,4.28,100.79,44.56,No,None
U_0085373,2026-02-01,EQ_00293,R_006877,SITE_014,OP_0081,5.73,4.71,118.98,47.74,No,None
U_0085374,2026-06-23,EQ_00094,R_006878,SITE_005,OP_0138,6.05,3.06,77.48,50.38,No,None
U_0085375,2026-06-24,EQ_00094,R_006878,SITE_005,OP_0138,7.98,0.98,99.77,66.5,No,None
U_0085376,2026-06-25,EQ_00094,R_006878,SITE_005,OP_0138,3.36,1.53,42.77,28.01,No,None
U_0085377,2026-06-26,EQ_00094,R_006878,SITE_005,OP_0138,9.71,5.56,124.92,80.88,No,None
U_0085378,2026-06-27,EQ_00094,R_006878,SITE_005,OP_0138,7.06,1.47,68.49,58.83,No,None
U_0085379,2026-06-28,EQ_00094,R_006878,SITE_005,OP_0138,5.48,4.69,64.69,45.68,No,None
U_0085380,2026-06-29,EQ_00094,R_006878,SITE_005,OP_0138,3.15,2.05,38.84,26.26,No,None
